Product ID,Brand,Product Name,Product Number,Description,Dealer,MSRP,MAP,Primary Distributor,Secondary Distributor,Tertiary Distributor,Spec Sheet URL,Image URL
PROD11728,Structured Cable Products (SCP),RG6/U-CCS-WT-500,RG6/U-CCS-WT-5,SCP RG6 18AWG Coax Cable - Standard - 500 Ft,$38.00,$70.44,,Davis,,,,
PROD11729,Structured Cable Products (SCP),14/2SHDB-500,14/2SHDB-500,SCP Outdoor Direct Burial Speaker Cable - 500 Ft- 14/2 AWG,$203.00,$203.00,,Davis,,,,
PROD11730,Structured Cable Products (SCP) CAT6BKETL,CAT6-BK-ETL,CAT6-BK-ETL,SCP Cat6 Cable - Riser - Black,$156.00,$246.00,,Davis,,,,
PROD11731,Sunbelt Rentals,2-Man-SCR-Lift-50ft,2-Man-SCR-Lift-50ft,"2 Man Scissor Lift, Rental, 45ft to 49ft, Round Trip Delivery Included, 1-Day Rental",$750.00,$937.50,,Sunbelt Rentals,,,,
PROD11732,Sysracks,"Sysracks 32U 24"" Depth - Glass Door",SRF 32.6.6,"Sysracks 32U 24"" Depth - Glass Door - (24""w x24""d x67""h)",$710.00,$710.00,,Systracks,Amazon,,,
PROD11733,Sysracks,"Sysracks 12U 18"" Depth",SRE 12.450,"Sysracks 12U 18"" Depth - (23""w x18""d x25""h)",$130.00,$130.00,,Systracks,Amazon,,,
PROD11734,Sysracks,"Sysracks 27U 24"" Depth",SRW 27.600,"Sysracks 27U 24"" Depth - (24""w x24""d x51""h)",$360.00,$360.00,,Systracks,Amazon,,,
PROD11735,Sysracks,"Sysracks 32U 24"" Depth - Mesh Metal Door",SRF 32.6.6M,"Sysracks 32U 24"" Depth - Mesh Metal Door - (24""w x24""d x67""h)",$710.00,$710.00,,Systracks,Amazon,,,
PROD11736,Sysracks,"Sysracks 9U 24"" Depth - With Fan & PDU",SRW 9.600,"Sysracks 9U 24"" Depth - With Fan & PDU - (24""w x24""d x20""h)",$195.00,$195.00,,Systracks,Amazon,,,
PROD11737,Sysracks,"Sysracks 37U 24"" Depth - Mesh Metal Door with Temp Unit",SRF 37.6.6M,"Sysracks 37U 24"" Depth - Mesh Metal Door with Temp Unit - (24""w x24""d x74""h)",$770.00,$770.00,,Systracks,Amazon,,,
PROD11738,Sysracks,"Sysracks 42U 24"" Depth - Glass Door with Temp Unit",SRF 42.6.6,"Sysracks 42U 24"" Depth - Glass Door with Temp Unit - (24""w x24""d x84""h)",$840.00,$840.00,,Systracks,Amazon,,,
PROD11739,Sysracks,"Sysracks 42U 24"" Depth - Mesh Metal Door with Temp Unit",SRF 42.6.6.M,"Sysracks 42U 24"" Depth - Mesh Metal Door with Temp Unit - (24""w x24""d x84""h)",$840.00,$840.00,,Systracks,Amazon,,,
PROD11740,Sysracks,"Sysracks 18U 24"" Depth - Upgraded Model",PR 18.600,"Sysracks 18U 24"" Depth - Upgraded Model - (24""w x24""d x37""h)",$385.00,$385.00,,Systracks,Amazon,,,
PROD11741,Sysracks,"Sysracks 37U 24"" Depth - Glass Door with Temp Unit",SRF 37.6.6,"Sysracks 37U 24"" Depth - Glass Door with Temp Unit - (24""w x24""d x74""h)",$770.00,$770.00,,Systracks,Amazon,,,
PROD11742,Sysracks,"Sysracks 18U 18"" Depth - Upgraded Model",SRW 18.450,"Sysracks 18U 18"" Depth - Upgraded Model - (24""w x18 ""p x35 ""h)",$240.00,$240.00,,Systracks,Amazon,,,
PROD11743,Sysracks,"Sysracks 22U 24"" Depth",SRW 22.600,"Sysracks 22U 24"" Depth - (24""w x24""d x43""h)",$320.00,$320.00,,Systracks,Amazon,,,
PROD11744,Sysracks,"Sysracks 18U 18"" Depth - Base Model",SRE 18.450,"Sysracks 18U 18"" Depth - Base Model - (23""w x18""d x36""h)",$180.00,$180.00,,Systracks,Amazon,,,
PROD11745,Sysracks,"Sysracks 15U 24"" Depth",SRE 15.600,"Sysracks 15U 24"" Depth - (23""w x24""d x31""h)",$170.00,$170.00,,Systracks,Amazon,,,
PROD11746,Sysracks,"Sysracks 15U 18"" Depth - With Fan & PDU",SRW 15.450,"Sysracks 15U 18"" Depth - With Fan & PDU - (24""w x18""d x30""h)",$210.00,$210.00,,Systracks,Amazon,,,
PROD11747,Sysracks,"Sysracks 15U 18"" Depth",SRE 15.450,"Sysracks 15U 18"" Depth - (23""w x18""d x31""h)",$150.00,$150.00,,Systracks,Amazon,,,
PROD11748,Sysracks,"Sysracks 18U 24"" Depth - Base Model with Accessories",SRW 18.600,"Sysracks 18U 24"" Depth - Base Model with Accessories - (24""w x24""d x35""h)",$290.00,$290.00,,Systracks,Amazon,,,
PROD11749,Sysracks,"Sysracks 12U 24"" Depth - With Fan & PDU",SRW 12.600,"Sysracks 12U 24"" Depth - With Fan & PDU - (24""w x24""d x25""h)",$210.00,$210.00,,Systracks,Amazon,,,
PROD11750,Sysracks,"Sysracks 12U 18"" Depth - With Fan & PDU",SRW 12.450,"Sysracks 12U 18"" Depth - With Fan & PDU - (24""w x18""d x25""h)",$195.00,$195.00,,Systracks,Amazon,,,
PROD11751,Sysracks,"Sysracks 6U 18"" Depth",SRE 6.450,"Sysracks 6U 18"" Depth - (23""w x18""d x15""h)",$100.00,$100.00,,Systracks,Amazon,,,
PROD11752,Sysracks,"Sysracks 12U 24"" Depth",SRE 12.600,"Sysracks 12U 24"" Depth - (23""w x24""d x25""h)",$150.00,$150.00,,Systracks,Amazon,,,
PROD11753,Sysracks,"Sysracks 6U 18"" Depth - With Fan & PDU",SRW 6.450,"Sysracks 6U 18"" Depth - With Fan & PDU - (24""w x18""d x14""h)",$165.00,$165.00,,Systracks,Amazon,,,
PROD11754,Sysracks,"Sysracks 6U 24"" Depth - With Fan & PDU",SRW 6.600,"Sysracks 6U 24"" Depth - With Fan & PDU - (24""w x24""d x14""h)",$180.00,$180.00,,Systracks,Amazon,,,
PROD11755,Sysracks,"Sysracks 9U 18"" Depth",SRE 9.450,"Sysracks 9U 18"" Depth - (23""w x18""d x20""h)",$115.00,$115.00,,Systracks,Amazon,,,
PROD11756,Sysracks,"Sysracks 9U 24"" Depth",SRE 9.600,"Sysracks 9U 24"" Depth - (23""w x24""d x20""h)",$130.00,$130.00,,Systracks,Amazon,,,
PROD11757,Sysracks,"Sysracks 9U 18"" Depth - With Fan & PDU",SRW 9.450,"Sysracks 9U 18"" Depth - With Fan & PDU - (24""w x18""d x20""h)",$180.00,$180.00,,Systracks,Amazon,,,
PROD11758,Sysracks,"Sysracks 6U 24"" Depth",SRE 6.600,"Sysracks 6U 24"" Depth - (23""w x24""d x15""h)",$115.00,$115.00,,Systracks,Amazon,,,
PROD11759,Sysracks,"Sysracks 15U 24"" Depth - With Fan & PDU",SRW 15.600,"Sysracks 15U 24"" Depth - With Fan & PDU - (24""w x24""d x30""h)",$240.00,$240.00,,Systracks,Amazon,,,
PROD11760,TV SHIELD,TVS6065,TVS6065,"Outdoor rated enclosure for TV's up to 65""","$1,199.98","$1,349.98",,TV Sheild,,,,
PROD11761,Trine,3234-12DC-26D,,"Heavy-duty 12V DC powered device with 26D finish, reliable operation.",$0.00,$143.15,,ADI,,,,
PROD11762,Tripp-Lite,SRW6UDP,SRW6UDP,"6U wall-mounted rack enclosure, adjustable shelves, lockable front door, ventilated.",$378.60,$378.60,,ADI,,,,
PROD11763,Ubiquiti,UVC-G5-Flex,UVC-G5-Flex,Unifi G5 Flex Camera,$129.00,$129.00,,Ubiquiti,,,,
PROD11764,Ubiquiti,UVC-G5-Pro,UVC-G5-Pro,Unifi G5 Pro Camera,$379.00,$379.00,,Ubiquiti,,,,
PROD11765,Ubiquiti,USW-Flex-Utility,USW-Flex-Utility,Outdoor weatherproof enclosure for the Flex Switch,$49.00,$49.00,,Ubiquiti,,,,
PROD11766,Ubiquiti,UA-G2-Pro,UA-G2-Pro,Unifi G2 Reader Pro - Black or White,$359.00,$369.00,,Ubiquiti,,,,
PROD11767,Ubiquiti,nHD-cover-Black-3,nHD-cover-Black-3,3 Pack of AP Covers for U6 Lite & U6 +,$49.00,$49.00,,Ubiquiti,,,,
PROD11768,Ubiquiti,USW-Pro-Max-24-PoE,USW-Pro-Max-24-PoE,"Unifi Switch 24 Max, 8 2.5GbE PoE ++ Ports, 16 GbE Ports, 8 with PoE+ and 8 with PoE++, 2 10GB SFP Ports, 400W PoE",$799.00,$799.00,,Ubiquiti,,,,
PROD11769,Ubiquiti,USW-Pro-Max-48-PoE,USW-Pro-Max-48-PoE,"Unifi Switch 48 Max, 16 2.5GbE (8 PoE+ & 8 PoE++) 32 GbE Ports, 24 with PoE+ and 8 with PoE++, 4 10GB SFP Ports, 720W PoE","$1,299.00","$1,299.00",,Ubiquiti,,,,
PROD11770,Ubiquiti,UA-G2-Pro,UA-G2-Pro,Unifi G2 Reader Pro - Black or White,$359.00,$369.00,,Ubiquiti,,,,
PROD11771,Ubiquiti,UVC-G5-Dome,UVC-G5-Dome,Unifi G5 Dome Camera,$129.00,$129.00,,Ubiquiti,,,,
PROD11772,Ubiquiti,nHD-cover-Black-3,nHD-cover-Black-3,3 Pack of AP Covers for U6 Lite & U6 +,$49.00,$49.00,,Ubiquiti,,,,
PROD11773,Ubiquiti,USW-24-PoE,USW-24-PoE,"Unifi Switch 24 PoE, 16 GbE PoE+ Ports, 8 GbE Ports, 2 1GB SFP Ports, 95W PoE",$379.00,$379.00,,Ubiquiti,,,,
PROD11774,Ubiquiti,USW-24-PoE,USW-24-PoE,"Unifi Switch 24 PoE, 16 GbE PoE+ Ports, 8 GbE Ports, 2 1GB SFP Ports, 95W PoE",$379.00,$379.00,,Ubiquiti,,,,
PROD11775,Ubiquiti,USW-Pro-8-PoE,USW-Pro-8-PoE,"Unifi Switch 8 Pro, 6 GbE PoE+ Ports, 2 GbE PoE++ Ports, 2 SFP 10G Ports, 120W with AC",$349.00,$349.00,,Ubiquiti,,,,
PROD11776,Ubiquiti,USW-Lite-16-PoE,USW-Lite-16-PoE,"Unifi Switch 16 Lite, 8 GbE PoE+ Ports, 8 GbE Ports, 45W PoE - Non Rack Mountable",$199.00,$199.00,,Ubiquiti,,,,
PROD11777,Ubiquiti,USW-Pro-24-PoE,USW-Pro-24-PoE,"Unifi Switch 24 PoE, 16 GbE PoE+ Ports, 8 GbE PoE++ Ports, 2 10GB SFP Ports, 400W PoE",$699.00,$699.00,,Ubiquiti,,,,
PROD11778,Ubiquiti,USW-Pro-48-PoE,USW-Pro-48-PoE,"Unifi Switch 48 PoE, 40 GbE PoE+ Ports, 8 GbE PoE++ Ports, 4 10GB SFP Ports, 600W PoE","$1,099.00","$1,099.00",,Ubiquiti,,,,
PROD11779,Ubiquiti,USW-Enterprise-8-PoE,USW-Enterprise-8-PoE,"Unifi Switch 8 Pro, 8 2.5GbE PoE+ Ports, Ports, 2 SFP 10G Ports, 120W with AC",$479.00,$479.00,,Ubiquiti,,,,
PROD11780,Ubiquiti,USW-Ultra-60W,USW-Ultra-60W,"Unifi Switch Ultra, 7 GbE PoE+ Ports, 1 GbE PoE++ Input Port, 52W with AC",$159.00,$159.00,,Ubiquiti,,,,
PROD11781,Ubiquiti,UVC-AI-360,UVC-AI-360,Unifi AI 360 Camera,$499.00,$499.00,,Ubiquiti,,,,
PROD11782,Ubiquiti,UVC-AI-Pro,UVC-AI-Pro,Unifi AI Pro Camera,$499.00,$499.00,,Ubiquiti,,,,
PROD11783,Ubiquiti,UA-Hub,UA-Hub,Unifi Access Hub,$199.00,$199.00,,Ubiquiti,,,,
PROD11784,Ubiquiti,UVC-G5-Bullet,UVC-G5-Bullet,Unifi G5 Bullet Camera,$129.00,$129.00,,Ubiquiti,,,,
PROD11785,Ubiquiti,USW-Lite-16-PoE,USW-Lite-16-PoE,"Unifi Switch 16 Lite, 8 GbE PoE+ Ports, 8 GbE Ports, 45W PoE - Non Rack Mountable",$199.00,$199.00,,Ubiquiti,,,,
PROD11786,Ubiquiti,USW-48-PoE,USW-48-PoE,"Unifi Switch 48 PoE, 32 GbE PoE+ Ports, 8 GbE Ports, 4 1GB SFP Ports, 195W PoE",$589.00,$589.00,,Ubiquiti,,,,
PROD11787,Ubiquiti,UA-Reader-Lite,UA-Reader-Lite,Unifi Reader Lite - White Only,$99.00,$99.00,,Ubiquiti,,,,
PROD11788,Ubiquiti,UA-Hub,UA-Hub,Unifi Access Hub,$199.00,$199.00,,Ubiquiti,,,,
PROD11789,Ubiquiti,UA-Reader-Lite,UA-Reader-Lite,Unifi Reader Lite - White Only,$99.00,$99.00,,Ubiquiti,,,,
PROD11790,Ubiquiti,FlexHD-CM-3,FlexHD-CM-3,Unifi G5 Flex Ceiling Mounts,$50.00,$50.00,,Ubiquiti,,,,
PROD11791,Ubiquiti,UDM-Pro,UDM-Pro,Unifi UDM Pro,$379.00,$379.00,,Ubiquiti,,,,
PROD11792,Ubiquiti,UDM-Pro,UDM-Pro,Unifi UDM Pro,$379.00,$379.00,,Ubiquiti,,,,
PROD11793,Ubiquiti,UNVR,UNVR,"Unifi NVR, 4 Bays, 2.5"" or 3.5"" HDD, 1 GbE RJ45, 1 10GbE SFP",$299.00,$299.00,,Ubiquiti,,,,
PROD11794,Ubiquiti,UNVR-Pro,UNVR-Pro,"Unifi NVR Pro, 7 Bays, 2.5"" or 3.5"" HDD, 1 GbE RJ45, 1 10GbE SFP",$499.00,$499.00,,Ubiquiti,,,,
PROD11795,Ubiquiti,USW-16-PoE,USW-16-PoE,"Unifi Switch 16 Lite, 8 GbE PoE+ Ports, 8 GbE Ports, 2 1GbE SFP Ports, 42W PoE - Rack Mountable",$299.00,$299.00,,Ubiquiti,,,,
PROD11796,Ubiquiti,USW-Enterprise-8-PoE,USW-Enterprise-8-PoE,"Unifi Switch 8 Pro, 8 2.5GbE PoE+ Ports, Ports, 2 SFP 10G Ports, 120W with AC",$479.00,$479.00,,Ubiquiti,,,,
PROD11797,Ubiquiti,USW-Lite-8-PoE,USW-Lite-8-PoE,"Unifi Switch 8 Lite, 4 GbE PoE + Ports, 4 GbE Non-PoE Ports, 52W with AC",$109.00,$109.00,,Ubiquiti,,,,
PROD11798,Ubiquiti,UA-Card,UA-Card,Unifi Key Card - 20 Pack,$40.00,$40.00,,Ubiquiti,,,,
PROD11799,Ubiquiti,UCG-Max-1TB,UCG-Max-1TB,"Compact 2.5G Cloud Gateway with 30+ UniFi device / 300+ client support, 2.3 Gbps IPS routing, and selectable NVR storage.",$349.00,$349.00,,Ubiquiti,,,,
PROD11800,Ubiquiti,UACC-Intercom-Viewer-TS,UACC-Intercom-Viewer-TS,Desktop stand for the intercom viewer,$29.00,$29.00,,Ubiquiti,,,,
PROD11801,Ubiquiti,UA-INTERCOM-VIEWER,UA-INTERCOM-VIEWER,Ubiquiti UA-INTERCOM-VIEWER Wall-Mounted Video Display,$188.04,$188.04,,Ubiquiti,,,,
PROD11802,Ubiquiti,U7-PRO-MAX-US,U7-PRO-MAX-US,"Ubiquiti U7-PRO-MAX-US Access Point U7 Pro Max, US, WiFi 7, 6 HGz Support, White",$257.49,$279.00,,Ubiquiti,,,,
PROD11803,Ubiquiti,ENVR,ENVR,"3U NVR with (16) 2.5/3.5” drive bays, supporting up to (70) 4K cameras or (210) Full HD cameras.","$1,999.00","$1,999.00",,Ubiquiti,,,,
PROD11804,Ubiquiti,UA-Intercom-Viewer,UA-Intercom-Viewer,Unifi Viewer unit that pairs with the Intercom,$199.00,$199.00,,Ubiquiti,,,,
PROD11805,Ubiquiti,UVC-G5-PTZ,UVC-G5-PTZ,Unifi G5 PTZ Camera,$299.00,$299.00,,Ubiquiti,,,,
PROD11806,Ubiquiti,UDM-Pro-Max,UDM-Pro-Max,Unifi UDM Pro Max,$599.00,$599.00,,Ubiquiti,,,,
PROD11807,Ubiquiti,USW-Ultra-210W,USW-Ultra-210W,"Unifi Switch Ultra, 7 GbE PoE+ Ports, 1 GbE PoE++ Input Port, 202W with AC",$229.00,$229.00,,Ubiquiti,,,,
PROD11808,Ubiquiti,UA-Pocket,UA-Pocket,Unifi Key Fob - 10 Pack,$99.00,$99.00,,Ubiquiti,,,,
PROD11809,Ubiquiti,USW-Pro-Max-16-PoE,USW-Pro-Max-16-PoE,"Unifi Switch 16 Pro Max, 4 2.5 GbE PoE++ Ports, 12 GbE PoE+ Ports, 2 10GbE SFP Ports, 180W PoE, Rack Gear Sold Separately",$399.00,$399.00,,Ubiquiti,,,,
PROD11810,Ubiquiti,UA-Intercom,UA-Intercom,Unifi Intercom Unit,$399.00,$399.00,,Ubiquiti,,,,
PROD11811,Ubiquiti,UTP-Touch,UTP-Touch,Unifi Phone Touch - Unlocked,$199.00,$199.00,,Ubiquiti,,,,
PROD11812,Ubiquiti,UVC-AI-DSLR,UVC-AI-DSLR,Unifi AI DSLR Camera,"$2,499.00","$2,499.00",,Ubiquiti,,,,
PROD11813,Ubiquiti,AP-U6-Mesh,AP-U6-Mesh,Unifi Wifi 6 Mesh Indoor/Outdoor AP - Mesh Only,$179.00,$179.00,,Ubiquiti,,,,
PROD11814,Ubiquiti,AP-U6-Mesh-Pro,AP-U6-Mesh-Pro,Unifi Wifi 6 Mesh Indoor/Outdoor AP,$199.00,$199.00,,Ubiquiti,,,,
PROD11815,Ubiquiti,AP-U7-Pro,AP-U7-Pro,Unifi Wifi 7 Pro,$189.00,$189.00,,Ubiquiti,,,,
PROD11816,Ubiquiti,AP-U7-Pro-Max,AP-U7-Pro-Max,Unifi Wifi 7 Pro Max,$279.00,$279.00,,Ubiquiti,,,,
PROD11817,Ubiquiti,AP-U7-Outdoor,AP-U7-Outdoor,Unifi Wifi 7 Outdoor AP,$199.00,$199.00,,Ubiquiti,,,,
PROD11818,Ubiquiti,AP-U7-Pro-Wall,AP-U7-Pro-Wall,Unifi Wifi 7 Architectual AP,$199.00,$199.00,,Ubiquiti,,,,
PROD11819,Ubiquiti,UC-Cast,UC-Cast,Unifi Digital Signage device,$199.00,$199.00,,Ubiquiti,,,,
PROD11820,Ubiquiti,UTP-TouchMax,UTP-TouchMax,Unifi Phone Touch Max - Unlocked,$299.00,$299.00,,Ubiquiti,,,,
PROD11821,Ubiquiti,UT-ATA,UT-ATA,Unifi ATA,$99.00,$99.00,,Ubiquiti,,,,
PROD11822,Ubiquiti,UNVR-Enterprise,UNVR-Enterprise,"Unifi NVR Enterprise, 16 Bays, 2.5"" or 3.5"" HDD, 1 10GbE RJ45, 2 10GbE SFP","$1,999.00","$1,999.00",,Ubiquiti,,,,
PROD11823,Ubiquiti,UNVR-Enterprise-Bezel,UNVR-Enterprise-Bezel,Front Bezel Cover for the UNVR Enterprise Unit,$299.00,$299.00,,Ubiquiti,,,,
PROD11824,Ubiquiti,USW-Flex-2.5G-8-PoE,USW-Flex-2.5G-8-PoE,"Flexible, 8-port 2.5 GbE PoE++ switch with a 10 GbE RJ45/SFP+ combination uplink port that can be powered with PoE+++ or an AC power adapter.",$199.00,$199.00,,Ubiquiti,,,,
PROD11825,Ubiquiti,UVC-G5-Turret,UVC-G5-Turret-W,"Unifi G5 Turret Camera, PoE, 2K Camera with AI Features",$129.00,$129.00,,Ubiquiti,,,,
PROD11826,Ubiquiti,UVC-G4-PTZ Industrial,UVC-G4-PTZ Industrial,Unifi G4 PTZ Industrial,"$1,800.00","$1,800.00",,Ubiquiti,,,,
PROD11827,Ubiquiti,UVC-G4-Doorbell-Pro- Kit,UVC-G4-Doorbell-Pro- Kit,Unifi G4 Door Bell Pro with WiFi,$299.00,$299.00,,Ubiquiti,,,,
PROD11828,Ubiquiti,UniFi-Protect-Viewport,UniFi-Protect-Viewport,Hub for viewing Protect Camera Feeds on HDMI Display,$199.00,$199.00,,Ubiquiti,,,,
PROD11829,Ubiquiti,UA-G2-Reader,UA-G2-Reader,Unifi G2 Reader - Black or White,$139.00,$139.00,,Ubiquiti,,,,
PROD11830,Ubiquiti,UA-Access-Ultra,UA-Access-Ultra,"Unifi Access Ultra, Card Reader with Single Lock",$129.00,$129.00,,Ubiquiti,,,,
PROD11831,Ubiquiti,G4 Industrial PTZ,G4 Industrial PTZ,Full Motion PTZ 22x Optical Zoom 4K PoE Outdoor Rated Camera,"$1,800.00","$1,800.00",,Ubiquiti,,,,
PROD11832,Ubiquiti,G6 Turret,G6 Turret,"Turret Style, All Weather, 4K PoE Camera, 8MP Sensor, Multi-TOPS AI Technology",$199.00,$199.00,,Ubiquiti,,,,
PROD11833,Ubiquiti,E7 Campus,E7 Campus,"Indoor/Outdoor Rated Wifi 7 Access Point, 1000+ clients, 5000sqft of coverage",$799.00,$799.00,,Ubiquiti,,,,
PROD11834,Ubiquiti,UACC-Pro-Max-16-RM,UACC-Pro-Max-16-RM,Rack mount kit for the Pro 16 Max PoE Switch,$49.00,$49.00,,Ubiquiti,,,,
PROD11835,Ubiquiti,UACC-READER-PRO-JB-B,UACC-READER-PRO-JB-B,"Ubiquiti UACC-Reader-Pro-JB-B Reader Pro Junction Box for UniFi Professional Access Readers and Doorbells, White",$99.00,$99.00,,Ubiquiti,,,,
PROD11836,Ubiquiti,Door Hub Mini,Door Hub Mini,Single compact door controller for a basic single door setup,$129.00,$129.00,,Ubiquiti,,,,
PROD11837,Ubiquiti,UTP-G3-Touch-Wall,UTP-G3-Touch-Wall,"UTP-G3-Touch-Wall 7"" Touchscreen Phone, Wall Mounted, VoIP via Unifi Talk",$399.00,$399.00,,Ubiquiti,,,,
PROD11838,Ubiquiti,AP-U6-Enterprise,AP-U6-Enterprise,Unifi Wifi 6 Enterprise,$279.00,$279.00,,Ubiquiti,,,,
PROD11839,Ubiquiti,AP-U6-LR,AP-U6-LR,Unifi Wifi 6 Long Range,$179.00,$179.00,,Ubiquiti,,,,
PROD11840,Ubiquiti,Device Bridge Pro,Device Bridge Pro,"5Ghz Wireless Bridge, with PoE Output, 5Km distance",$199.00,$199.00,,Ubiquiti,,,,
PROD11841,Ubiquiti,AP-U6-Plus,AP-U6-Plus,Unifi Wifi 6 Plus,$129.00,$129.00,,Ubiquiti,,,,
PROD11842,Ubiquiti,UDM-Pro-SE,UDM-Pro-SE,"Unfi UDM Pro SE, 180W PoE on the 8 Ports, 10Gbs SFP ",$499.00,$499.00,,Ubiquiti,,,,
PROD11843,Ubiquiti,Unifi Express Gateway,Unifi Express Gateway,"Cloud gateway and Wifi 6 AP, Runs Unifi Network or Meshes as AP",$149.00,$149.00,,Ubiquiti,,,,
PROD11844,Ubiquiti,Unifi Cloud Gateway Ultra,Unifi Cloud Gateway Ultra,"1 GB Cloud Gateway , 1 Gb IPS Routing, Multi WAN Load Balancing",$129.00,$129.00,,Ubiquiti,,,,
PROD11845,Ubiquiti,Unifi Cloud Gateway Max,Unifi Cloud Gateway Max,"2.5GB Cloud Gateway , 1.5 Gb IPS Routing, Multi WAN Load Balancing, NVR SSD Storage",$199.00,$199.00,,Ubiquiti,,,,
PROD11846,Ubiquiti,USW-Flex-Mini-1GbE,USW-Flex-Mini-1GbE,"Unifi Switch Flex Mini, 5 Port Switch, Powered via USB-C or PoE",$29.00,$29.00,,Ubiquiti,,,,
PROD11847,Ubiquiti,USW-Flex-Mini-2.5GbE,USW-Flex-Mini-2.5GbE,"Unifi Switch Flex Mini, 5 Port Switch, Powered via USB-C or PoE",$49.00,$29.00,,Ubiquiti,,,,
PROD11848,Ubiquiti,UA-Hub-Door,UA-Hub-Door,"Single Door Controller, Multiple Input & Output terminals for Door Sensors, Push Buttons, etc. ",$199.00,$199.00,,Ubiquiti,,,,
PROD11849,Ubiquiti,USW-Flex-1GbE,USW-Flex-1GbE,"5 Port Swtich, Indoor/Outdoor Use, Powered via PoE++, 4 GbE PoE+ Ports",$99.00,$99.00,,Ubiquiti,,,,
PROD11850,Ubiquiti,USW-Flex-10GbE,USW-Flex-10GbE,"5 Port Swtich, Indoor/Outdoor Use, Powered via PoE+, 4 10 GbE Ports",$299.00,$299.00,,Ubiquiti,,,,
PROD11851,Ubiquiti,USW-Ultra-42W,USW-Ultra-42W,"Unifi Switch Ultra, 7 GbE PoE+ Ports, 1 GbE PoE++ Input Port, 42W with PoE++",$129.00,$129.00,,Ubiquiti,,,,
PROD11852,Ubiquiti,AP-U6-Pro,AP-U6-Pro,Unifi Wifi 6 Pro,$159.00,$159.00,,Ubiquiti,,,,
PROD11853,Ubiquiti,UA-G3-Reader-Flex,UA-G3-Reader-Flex,"3rd Gen PoE NFC with Keypad, Black and White, PoE",$199.00,$199.00,,Ubiquiti,,,,
PROD11854,Ubiquiti,G6 Bullet,G6 Bullet,4K Indoor/Outdoor Rated PoE Camera with Multi-TOPS AI Technology,$199.00,$199.00,,Ubiquiti,,,,
PROD11855,Ubiquiti,AP-U6-Lite,AP-U6-Lite,Unifi Wifi 6 Lite,$99.00,$99.00,,Ubiquiti,,,,
PROD11856,Ubiquiti,EAH-8-US,EAH-8-US,"8 Door Controller, with PoE for card readers, inputs/outputs for all door sensors, and Fire Alarm Connection",$978.16,$999.00,,Ubiquiti,,,,
PROD11857,Ubiquiti,USW-24-PoE,Switch 24 PoE,"24-port managed switch with PoE, 10Gb SFP+ uplink, and advanced features.",$492.70,$492.70,,Ubiquiti,,,,
PROD11858,Ubiquiti,UCG-Ultra,UCG-Ultra,"Compact Cloud Gateway with 30+ UniFi device / 300+ client support, 1 Gbps IPS routing, and multi-WAN load balancing.",$129.00,$129.00,,Ubiquiti,,,,
PROD11859,Ubiquiti,Cloud Gateway Ultra,UCG-Ultra,"Compact Cloud Gateway with 30+ UniFi device / 300+ client support, 1 Gbps IPS routing, and multi-WAN load balancing.",$129.00,$129.00,,Ubiquiti,,,,
PROD11860,Ubiquiti,USW-48-PoE,Switch 48 PoE,"48-port managed switch with PoE, providing excellent performance and features.",$0.00,$765.70,,Ubiquiti,,,,
PROD11861,Vanco,Keystone Patch Panel - 16 Port,820016,Keystone Patch Panel - 16 Port,$12.00,$12.00,,Davis,ADI,,,
PROD11862,Vanco,Cable Management Panel,820581,1U Rack Mounted Cable Management Panel,$8.00,$8.00,,Davis,ADI,,,
PROD11863,Vanco,Keystone Patch Panel - 24 Port,820024,Keystone Patch Panel - 24 Port,$15.50,$15.50,,Davis,ADI,,,
PROD11864,Vanco,XCM12STG,XCM12STG,Vanco XCM12STG 12' 3.5mm Straight Stereo Headphone Extension CBL,$299.00,$299.00,,Davis,ADI,,,
PROD11865,Vanco,Keystone Patch Panel - 48 Port,820048,Keystone Patch Panel - 48Port,$24.30,$49.99,,Davis,ADI,,,
PROD11866,Vanco,SCAT6-6IN,SCAT6-6INBK,Slim Series Cat6 Patch Cable - 6in - Various Colors,$1.79,$1.79,,Davis,ADI,,,
PROD11867,Vanco,AM3780,AM3780,"Full motion articulating mount for 37"" to 80"" Displays",$94.53,$94.53,,Davis,ADI,,,
PROD11868,Vanco,VAN280535,VAN280536,Vanco 280535 Analog Audio over CAT5e/CAT6 Cable Extender,$79.99,$79.98,,Davis,ADI,,,
PROD11869,Vanco,Cat6 Keystone - Black,820815,Cat6 Keystone Insert - Black,$3.00,$7.99,,Davis,ADI,,,
PROD11870,Vanco,SCAT6-1FT,SCAT6-1BK,Slim Series Cat6 Patch Cable - 1ft - Various Colors,$2.57,$7.99,,Davis,ADI,,,
PROD11871,Vivitek,DU8090Z-WH,DU8090Z-WH,High brightness 8000 lumens laser projector with advanced connectivity options.,"$9,235.13","$14,200.00",,FDW,,,,
PROD11872,Vivtek,D88-LOZ101,D88-LOZ101,"Long Zoom Lens for DU8000 Model Projectors, 40"" to 500"" Image Size","$2,351.25","$2,926.00",,FDW,,,,
PROD11873,W BOX TECH,0E-HBLCHDD6T,0E-HBLCHDD6T,"W Box 0E-HBLCHDD6T Latching Hold-Up Button, 6 Screw Terminals",$0.00,$17.98,,ADI,,,,
